2,1.72,2.56,25~32,M,167.05672465846504
1,1.28,2.6,25~32,M,168.72404857889043
2,1.72,2.6,25~32,M,167.373367745045
1,1.28,2.64,25~32,M,168.76514317849762
2,1.72,2.64,25~32,M,167.18870120447903
1,1.28,2.68,25~32,M,168.71268916288986
2,1.72,2.68,25~32,M,167.23313923719095
1,1.28,2.72,25~32,M,168.66587626203335
2,1.72,2.72,25~32,M,167.18185690928073
1,1.28,2.76,25~32,M,168.67846184671131
2,1.72,2.76,25~32,M,167.12101277139098
1,1.28,2.8,25~32,M,168.53834941110324
2,1.72,2.8,25~32,M,167.10975356789615
1,1.28,2.84,25~32,M,168.51046857369428
2,1.72,2.84,25~32,M,166.9270089287313
1,1.28,2.88,25~32,M,168.66287981883144
2,1.72,2.88,25~32,M,167.18540505300913
1,1.28,2.92,25~32,M,168.5854814854309
2,1.72,2.92,25~32,M,166.98435299190746
1,1.28,2.96,25~32,M,168.55181604462655
2,1.72,2.96,25~32,M,167.1841485629101
1,1.28,3.0,25~32,M,168.38210262778537
2,1.72,3.0,25~32,M,167.0060578821499
1,1.28,3.04,25~32,M,168.25539703889083
2,1.72,3.04,25~32,M,166.8260236562507
1,1.28,3.08,25~32,M,168.19635872383756
2,1.72,3.08,25~32,M,166.73493021747726
3,3.08,3.08,NaN,NaN,168.57082383762545
1,1.28,3.12,25~32,M,168.12713480528288
2,1.72,3.12,25~32,M,166.9034113463585
3,3.08,3.12,NaN,NaN,171.28337857954432
1,1.28,3.16,25~32,M,168.05281487371204
2,1.72,3.16,25~32,M,167.04285823359652
3,3.08,3.16,NaN,NaN,171.81755884605994
1,1.28,3.2,25~32,M,168.0051674218548
2,1.72,3.2,25~32,M,167.1339420113731
3,3.08,3.2,NaN,NaN,170.64358074912764
1,1.28,3.24,25~32,M,167.960966236001
2,1.72,3.24,25~32,M,167.25805558495605
3,3.08,3.24,NaN,NaN,169.58260306828728
1,1.28,3.28,25~32,M,167.8720384339509
2,1.72,3.28,25~32,M,167.11582395588707
3,3.08,3.28,NaN,NaN,169.8209712011546
1,1.28,3.32,25~32,M,167.7634526043031
2,1.72,3.32,25~32,M,166.99408372347168
3,3.08,3.32,NaN,NaN,169.63237879779027
1,1.28,3.36,25~32,M,167.73713960503102
2,1.72,3.36,25~32,M,166.9809756213734
3,3.08,3.36,NaN,NaN,169.47131908961765
1,1.28,3.4,25~32,M,167.71337784113987
2,1.72,3.4,25~32,M,167.15836183521014
3,3.08,3.4,NaN,NaN,169.62528304933787
1,1.28,3.44,25~32,M,167.74651650280123
2,1.72,3.44,25~32,M,167.12321382894834
3,3.08,3.44,NaN,NaN,169.38237373058456
1,1.28,3.48,25~32,M,167.95974146670258
2,1.72,3.48,25~32,M,167.091121233741
3,3.08,3.48,NaN,NaN,169.7063188192728
1,1.28,3.52,25~32,M,168.25524179887964
2,1.72,3.52,25~32,M,167.02922878110564
3,3.08,3.52,NaN,NaN,168.98756991212667
1,1.28,3.56,25~32,M,168.5065502029105
2,1.72,3.56,25~32,M,167.13703228038415
3,3.08,3.56,NaN,NaN,168.3271909992809
1,1.28,3.6,25~32,M,168.7158821027191
2,1.72,3.6,25~32,M,167.2456316290064
3,3.08,3.6,NaN,NaN,168.2802200371655
1,1.28,3.64,25~32,M,168.939160535404
2,1.72,3.64,25~32,M,167.25410413028408
3,3.08,3.64,NaN,NaN,167.73124788569723
1,1.28,3.68,25~32,M,169.23185592870055
2,1.72,3.68,25~32,M,167.35491229807457
3,3.08,3.68,NaN,NaN,167.38901487056225
1,1.28,3.72,25~32,M,169.4542832676762
2,1.72,3.72,25~32,M,167.34131537638802
3,3.08,3.72,NaN,NaN,167.24726462765443
1,1.28,3.76,25~32,M,169.6276794473225
2,1.72,3.76,25~32,M,167.464539779712
3,3.08,3.76,NaN,NaN,167.49834898698907
1,1.28,3.8,25~32,M,169.78720013460998
2,1.72,3.8,25~32,M,167.4782388420524
3,3.08,3.8,NaN,NaN,167.69541005936298
1,1.28,3.84,25~32,M,170.0418309581512
2,1.72,3.84,25~32,M,167.35186584028864
3,3.08,3.84,NaN,NaN,167.99896998645644
1,1.28,3.88,25~32,M,170.28085322824964
2,1.72,3.88,25~32,M,167.37365498382138
3,3.08,3.88,NaN,NaN,168.31115293273234
1,1.28,3.92,25~32,M,170.54148280528588
2,1.72,3.92,25~32,M,167.35796639004477
3,3.08,3.92,NaN,NaN,168.4798525280201
1,1.28,3.96,25~32,M,170.8161512326052
2,1.72,3.96,25~32,M,167.48003694440473
3,3.08,3.96,NaN,NaN,168.61741027949137
1,1.28,4.0,25~32,M,171.05600009697088
2,1.72,4.0,25~32,M,167.45464675639366
3,3.08,4.0,NaN,NaN,168.58691678793318
1,1.28,4.04,25~32,M,171.13762916159598
2,1.72,4.04,25~32,M,167.51188033827916
3,3.08,4.04,NaN,NaN,168.67018251983643
4,4.04,4.04,NaN,NaN,172.3611746641177
1,1.28,4.08,25~32,M,171.38708099255027
2,1.72,4.08,25~32,M,167.53368907762376
3,3.08,4.08,NaN,NaN,168.6321569541089
4,4.04,4.08,NaN,NaN,167.9332220717954
1,1.28,4.12,25~32,M,171.6170546242277
2,1.72,4.12,25~32,M,167.51986473494185
3,3.08,4.12,NaN,NaN,168.83291624503056
4,4.04,4.12,NaN,NaN,165.3678545750794
1,1.28,4.16,25~32,M,171.79977626769053
2,1.72,4.16,25~32,M,167.39890809097287
3,3.08,4.16,NaN,NaN,169.01034795971722
4,4.04,4.16,NaN,NaN,164.3578152565583
1,1.28,4.2,25~32,M,171.9558541803597
2,1.72,4.2,25~32,M,167.3887563390475
3,3.08,4.2,NaN,NaN,169.01714706490233
4,4.04,4.2,25~32,M,164.21193911542647
5,4.2,4.2,25~32,M,172.93691386079965
1,1.28,4.24,25~32,M,172.08309715381887
2,1.72,4.24,25~32,M,167.3175545457687
3,3.08,4.24,NaN,NaN,169.12793641177385
4,4.04,4.24,25~32,M,163.74569782700414
5,4.2,4.24,25~32,M,168.27268285693378
1,1.28,4.28,25~32,M,172.15775261845195
2,1.72,4.28,25~32,M,167.24477171706013
3,3.08,4.28,NaN,NaN,168.91282095759874
4,4.04,4.28,25~32,M,164.8173248487362
5,4.2,4.28,25~32,M,165.76993701577373
1,1.28,4.32,25~32,M,172.22017223808172
2,1.72,4.32,25~32,M,167.30686238310457
3,3.08,4.32,NaN,NaN,168.82295533529486
4,4.04,4.32,25~32,M,165.16585933068507
5,4.2,4.32,25~32,M,166.36938872285376
1,1.28,4.36,25~32,M,172.2204171446776
2,1.72,4.36,25~32,M,167.2795566887673
3,3.08,4.36,NaN,NaN,168.80834808480856
4,4.04,4.36,25~32,M,164.99858127472527
5,4.2,4.36,25~32,M,166.50880678590642
1,1.28,4.4,25~32,M,172.18818326913504
2,1.72,4.4,25~32,M,167.23385200410988
3,3.08,4.4,NaN,NaN,168.77141243357178
4,4.04,4.4,4~6,M,165.95570503868754
5,4.2,4.4,25~32,M,166.35882271879098
1,1.28,4.44,25~32,M,172.1385732044907
2,1.72,4.44,25~32,M,167.30972865839368
3,3.08,4.44,NaN,NaN,168.94833862080716
4,4.04,4.44,4~6,M,165.76452345744212
5,4.2,4.44,25~32,M,167.40863222042543
1,1.28,4.48,25~32,M,172.04982792083763
2,1.72,4.48,25~32,M,167.23318102810921
3,3.08,4.48,NaN,NaN,168.9065174967121
4,4.04,4.48,4~6,M,166.42965293842317
5,4.2,4.48,25~32,M,167.87872315640357
1,1.28,4.52,25~32,M,171.93078277413488
2,1.72,4.52,25~32,M,167.13249207171563
3,3.08,4.52,NaN,NaN,168.79770302558978
4,4.04,4.52,4~6,M,167.07697135301683
5,4.2,4.52,25~32,M,168.44267639062906
1,1.28,4.56,25~32,M,171.80599212299464
2,1.72,4.56,25~32,M,167.04773253350652
3,3.08,4.56,NaN,NaN,168.5829041175271
4,4.04,4.56,4~6,M,167.1157335873638
5,4.2,4.56,25~32,M,167.74120417591868
1,1.28,4.6,25~32,M,171.7125544673022
2,1.72,4.6,25~32,M,167.0515076344578
3,3.08,4.6,NaN,NaN,168.368648326549
4,4.04,4.6,4~6,M,166.68648908924757
5,4.2,4.6,25~32,M,168.09268579185405
1,1.28,4.64,25~32,M,171.708044576117
2,1.72,4.64,25~32,M,166.96430819286653
3,3.08,4.64,NaN,NaN,168.52431405194523
4,4.04,4.64,4~6,M,166.39604760565663
5,4.2,4.64,25~32,M,168.62255394635866
1,1.28,4.68,25~32,M,171.60135392612594
2,1.72,4.68,25~32,M,167.05099544459063
3,3.08,4.68,NaN,NaN,168.36319665620024
4,4.04,4.68,4~6,M,166.6264700290185
5,4.2,4.68,25~32,M,168.8056272488726
1,1.28,4.72,25~32,M,171.49774128129212
2,1.72,4.72,25~32,M,167.0581999678011
3,3.08,4.72,NaN,NaN,168.18864967726398
4,4.04,4.72,4~6,M,166.36728552249534
5,4.2,4.72,25~32,M,168.53999280797788
1,1.28,4.76,25~32,M,171.4967027692347
2,1.72,4.76,25~32,M,167.03219464270498
3,3.08,4.76,NaN,NaN,168.11198477927297
4,4.04,4.76,4~6,M,166.11855553965074
5,4.2,4.76,25~32,M,168.0703151370909
1,1.28,4.8,25~32,M,171.39053328015552
2,1.72,4.8,25~32,M,167.03219464270498
3,3.08,4.8,NaN,NaN,168.04187489351963
4,4.04,4.8,4~6,M,166.26693794805647
5,4.2,4.8,25~32,M,167.90582012319356
1,1.28,4.84,25~32,M,171.42853287394368
2,1.72,4.84,25~32,M,167.03219464270498
3,3.08,4.84,NaN,NaN,168.0839006541568
4,4.04,4.84,4~6,M,166.4920027197405
5,4.2,4.84,25~32,M,167.5209518377499
1,1.28,4.88,25~32,M,171.42853287394368
2,1.72,4.88,25~32,M,167.05022786483977
3,3.08,4.88,NaN,NaN,168.23363981889244
4,4.04,4.88,4~6,M,166.3385963439365
5,4.2,4.88,25~32,M,167.4079346418526
2,1.72,4.92,25~32,M,167.11307302012895
3,3.08,4.92,NaN,NaN,168.0791161003916
4,4.04,4.92,4~6,M,166.42490516190878
5,4.2,4.92,25~32,M,167.10438495512992
2,1.72,4.96,25~32,M,167.16682728329286
3,3.08,4.96,NaN,NaN,168.0161648275483
4,4.04,4.96,4~6,M,166.75254659111815
5,4.2,4.96,25~32,M,167.39284360569923
1,1.28,5.0,25~32,M,171.42916767930393
2,1.72,5.0,25~32,M,167.20006331031237
3,3.08,5.0,NaN,NaN,167.98696837572277
4,4.04,5.0,4~6,M,166.4887241362941
5,4.2,5.0,25~32,M,167.19719173853935
1,1.28,5.04,25~32,M,171.40015599088196
2,1.72,5.04,25~32,M,167.115961246112
3,3.08,5.04,NaN,NaN,167.9598372471641
4,4.04,5.04,4~6,M,166.67599797494543
5,4.2,5.04,25~32,M,167.13244238649256
1,1.28,5.08,25~32,M,171.3581943497349
2,1.72,5.08,25~32,M,167.04851056408188
3,3.08,5.08,NaN,NaN,167.97333666896552
4,4.04,5.08,4~6,M,166.64011584462665
5,4.2,5.08,25~32,M,166.84371871695342
1,1.28,5.12,25~32,M,171.3401087558397
2,1.72,5.12,25~32,M,167.04452582103744
3,3.08,5.12,NaN,NaN,167.90755674630702
4,4.04,5.12,4~6,M,166.67082576421421
5,4.2,5.12,25~32,M,166.83220559573715
1,1.28,5.16,25~32,M,171.3401087558397
2,1.72,5.16,25~32,M,167.10392919506975
3,3.08,5.16,NaN,NaN,167.84178486699219
4,4.04,5.16,4~6,M,166.64529779147145
5,4.2,5.16,25~32,M,166.71145962179824
1,1.28,5.2,25~32,M,171.25924260817806
2,1.72,5.2,25~32,M,167.08909053778873
3,3.08,5.2,NaN,NaN,167.86929595355102
4,4.04,5.2,4~6,M,166.82229637261383
5,4.2,5.2,25~32,M,166.47655138012544
1,1.28,5.24,25~32,M,171.28893848157233
2,1.72,5.24,25~32,M,167.07687100748547
3,3.08,5.24,NaN,NaN,167.73468206451452
4,4.04,5.24,4~6,M,167.00168653140867
5,4.2,5.24,25~32,M,166.4904447563043
1,1.28,5.28,25~32,M,171.2330137222752
2,1.72,5.28,25~32,M,167.07687100748547
3,3.08,5.28,NaN,NaN,167.70812205006945
4,4.04,5.28,4~6,M,166.95066493046394
5,4.2,5.28,25~32,M,166.62611032359695
2,1.72,5.32,25~32,M,167.07687100748547
3,3.08,5.32,NaN,NaN,167.6314756791097
4,4.04,5.32,4~6,M,166.85082913809052
5,4.2,5.32,25~32,M,166.40576182422257
3,3.08,5.36,NaN,NaN,167.60746039316132
4,4.04,5.36,4~6,M,166.85846572713282
5,4.2,5.36,25~32,M,166.26256674264292
3,3.08,5.4,NaN,NaN,167.57932247986088
4,4.04,5.4,4~6,M,166.96509479845213
5,4.2,5.4,25~32,M,166.27486310074363
3,3.08,5.44,NaN,NaN,167.52081839211834
4,4.04,5.44,4~6,M,166.92074387504016
5,4.2,5.44,25~32,M,166.43104715578536
3,3.08,5.48,NaN,NaN,167.46607737285504
4,4.04,5.48,4~6,M,166.74436203139115
5,4.2,5.48,25~32,M,166.2480985885027
3,3.08,5.52,NaN,NaN,167.418843777059
4,4.04,5.52,4~6,M,166.72183628801895
5,4.2,5.52,25~32,M,166.10471604395528
3,3.08,5.56,NaN,NaN,167.4204743891276
4,4.04,5.56,4~6,M,166.66849375201826
5,4.2,5.56,25~32,M,166.26262793308663
3,3.08,5.6,NaN,NaN,167.3105917473605
4,4.04,5.6,4~6,M,166.5850615746222
5,4.2,5.6,25~32,M,166.47864931750976
3,3.08,5.64,NaN,NaN,167.20489028796558
4,4.04,5.64,4~6,M,166.43087018496513
5,4.2,5.64,25~32,M,166.32617392297422
3,3.08,5.68,NaN,NaN,167.1931240437918
4,4.04,5.68,4~6,M,166.62717173455587
5,4.2,5.68,25~32,M,166.45103403454056
3,3.08,5.72,NaN,NaN,167.16153639114424
4,4.04,5.72,4~6,M,166.7131278453455
5,4.2,5.72,25~32,M,166.42277654609578
3,3.08,5.76,NaN,NaN,167.09002932214614
4,4.04,5.76,4~6,M,166.61916779320552
5,4.2,5.76,25~32,M,166.59069178750323
3,3.08,5.8,NaN,NaN,167.06078308483544
4,4.04,5.8,4~6,M,166.660044346853
5,4.2,5.8,25~32,M,166.67775239733476
3,3.08,5.84,NaN,NaN,167.0597416829722
4,4.04,5.84,4~6,M,166.64484572422612
5,4.2,5.84,25~32,M,166.568962764061
3,3.08,5.88,NaN,NaN,167.00411512856738
4,4.04,5.88,4~6,M,166.7549731723936
5,4.2,5.88,25~32,M,166.42616289708278
3,3.08,5.92,NaN,NaN,167.0005543113983
4,4.04,5.92,4~6,M,166.6987166468568
5,4.2,5.92,25~32,M,166.34341464451677
3,3.08,5.96,NaN,NaN,166.91204936331764
4,4.04,5.96,4~6,M,166.59331210935136
5,4.2,5.96,25~32,M,166.22970585404258
10,6.0,6.0,NaN,NaN,161.44845791670383
3,3.08,6.0,NaN,NaN,166.82862102126717
4,4.04,6.0,4~6,M,166.6880840538132
5,4.2,6.0,25~32,M,166.09771545539346
10,6.0,6.04,NaN,NaN,161.63377143435417
3,3.08,6.04,NaN,NaN,166.77604416152334
4,4.04,6.04,4~6,M,166.56481732483442
5,4.2,6.04,25~32,M,166.2451498464433
10,6.0,6.08,NaN,NaN,164.9708174856479
3,3.08,6.08,NaN,NaN,166.83190479318463
4,4.04,6.08,4~6,M,166.6240608656447
5,4.2,6.08,25~32,M,166.27856201827868
10,6.0,6.12,NaN,NaN,164.92486833164156
3,3.08,6.12,NaN,NaN,166.85431520729068
4,4.04,6.12,4~6,M,166.59849279506892
5,4.2,6.12,25~32,M,166.3410287944838
10,6.0,6.16,NaN,NaN,166.19349501804854
3,3.08,6.16,NaN,NaN,166.84824563225166
4,4.04,6.16,4~6,M,166.52620521279053
5,4.2,6.16,25~32,M,166.3038092422023
10,6.0,6.2,25~32,M,167.0748751784063
4,4.04,6.2,4~6,M,166.42497753224896
5,4.2,6.2,25~32,M,166.25830628581028
10,6.0,6.24,25~32,M,167.66484032596867
4,4.04,6.24,4~6,M,166.3484432814178
5,4.2,6.24,25~32,M,166.26659836816114
10,6.0,6.28,25~32,M,168.21723731693447
12,6.28,6.28,NaN,NaN,169.96518911198027
4,4.04,6.28,4~6,M,166.2458125077574
5,4.2,6.28,25~32,M,166.35476520692876
10,6.0,6.32,25~32,M,168.82112482634457
12,6.28,6.32,NaN,NaN,171.4806463597007
4,4.04,6.32,4~6,M,166.14533457290338
5,4.2,6.32,25~32,M,166.51154272511872
10,6.0,6.36,25~32,M,168.50916748492244
12,6.28,6.36,NaN,NaN,169.6391248198229
4,4.04,6.36,4~6,M,166.04458260639598
5,4.2,6.36,25~32,M,166.5941952503454
10,6.0,6.4,25~32,M,168.8456347594342
12,6.28,6.4,NaN,NaN,170.17687114904857
4,4.04,6.4,4~6,M,165.95999190075847
5,4.2,6.4,25~32,M,166.54755371412034
10,6.0,6.44,25~32,M,169.06646697279112
12,6.28,6.44,NaN,NaN,169.77024516863943
4,4.04,6.44,4~6,M,165.8658090945679
5,4.2,6.44,25~32,M,166.60727334255424
10,6.0,6.48,25~32,M,168.91093909979716
4,4.04,6.48,4~6,M,165.8711102053874
5,4.2,6.48,25~32,M,166.67754917365733
10,6.0,6.52,25~32,M,168.48808989512668
12,6.28,6.52,NaN,NaN,169.72181227275135
4,4.04,6.52,4~6,M,165.80725569731692
5,4.2,6.52,25~32,M,166.70268818429724
10,6.0,6.56,25~32,M,168.007221473585
12,6.28,6.56,NaN,NaN,170.4382196379151
4,4.04,6.56,4~6,M,165.83221600816194
5,4.2,6.56,25~32,M,166.65067006542944
10,6.0,6.6,25~32,M,168.29653500498017
4,4.04,6.6,4~6,M,165.81639474537613
5,4.2,6.6,25~32,M,166.74978435836775
10,6.0,6.64,25~32,M,167.89241031608674
4,4.04,6.64,4~6,M,165.90864060785188
5,4.2,6.64,25~32,M,166.73590835287555
10,6.0,6.68,25~32,M,168.12465492370973
4,4.04,6.68,4~6,M,165.8974400772989
5,4.2,6.68,25~32,M,166.67647147958434
10,6.0,6.72,25~32,M,168.1547582560056
4,4.04,6.72,4~6,M,166.00058174670923
5,4.2,6.72,25~32,M,166.74100098325118
10,6.0,6.76,25~32,M,168.08250182549756
4,4.04,6.76,4~6,M,166.09921055544987
5,4.2,6.76,25~32,M,166.71441020400894
10,6.0,6.8,25~32,M,167.8813229278806
4,4.04,6.8,4~6,M,166.02997206620148
5,4.2,6.8,25~32,M,166.7644327210711
10,6.0,6.84,25~32,M,167.7116748648737
4,4.04,6.84,4~6,M,165.97349066466762
5,4.2,6.84,25~32,M,166.82819841945053
10,6.0,6.88,25~32,M,167.6109341167925
4,4.04,6.88,4~6,M,165.94364714787702
5,4.2,6.88,25~32,M,166.93030972879183
10,6.0,6.92,25~32,M,167.29433268711685
4,4.04,6.92,4~6,M,165.9269079326402
5,4.2,6.92,25~32,M,166.9916199683566
10,6.0,6.96,25~32,M,167.2903306542294
4,4.04,6.96,4~6,M,165.91719992880735
5,4.2,6.96,25~32,M,166.98224876340993
10,6.0,7.0,25~32,M,167.1720088687456
4,4.04,7.0,4~6,M,166.00494473827737
5,4.2,7.0,25~32,M,167.05034448854724
10,6.0,7.04,25~32,M,166.9898201649941
4,4.04,7.04,4~6,M,166.14881149827193
5,4.2,7.04,25~32,M,167.0457110340589
10,6.0,7.08,25~32,M,166.77888725242587
4,4.04,7.08,4~6,M,166.278444748482
5,4.2,7.08,25~32,M,167.04998674951383
10,6.0,7.12,25~32,M,167.03119703073415
4,4.04,7.12,4~6,M,166.41881829331447
5,4.2,7.12,25~32,M,167.07444597066765
10,6.0,7.16,25~32,M,166.829302958742
4,4.04,7.16,4~6,M,166.5306516453346
5,4.2,7.16,25~32,M,167.01175474364
10,6.0,7.2,25~32,M,166.7364205682206
4,4.04,7.2,4~6,M,166.68209142262936
5,4.2,7.2,25~32,M,167.07867130604677
10,6.0,7.24,25~32,M,166.5286676703535
4,4.04,7.24,4~6,M,166.85415135741582
5,4.2,7.24,25~32,M,167.12710655230552
10,6.0,7.28,25~32,M,166.39584902419125
4,4.04,7.28,4~6,M,167.03567681114646
5,4.2,7.28,25~32,M,167.1129297647791
10,6.0,7.32,25~32,M,166.25166610451026
4,4.04,7.32,4~6,M,167.21750966682578
5,4.2,7.32,25~32,M,167.06452899256897
10,6.0,7.36,25~32,M,166.195519922457
4,4.04,7.36,4~6,M,167.410910280978
5,4.2,7.36,25~32,M,166.98136085726074
10,6.0,7.4,25~32,M,166.1141875044684
4,4.04,7.4,4~6,M,167.61726270584472
5,4.2,7.4,25~32,M,167.03657234884062
10,6.0,7.44,25~32,M,165.99268991322666
4,4.04,7.44,4~6,M,167.7946191901835
5,4.2,7.44,25~32,M,167.01738203973633
10,6.0,7.48,25~32,M,166.15916096095276
4,4.04,7.48,4~6,M,167.94211089718542
5,4.2,7.48,25~32,M,167.02955137107014
10,6.0,7.52,25~32,M,166.4424119057101
4,4.04,7.52,4~6,M,168.14882601870434
5,4.2,7.52,25~32,M,167.08197129022986
10,6.0,7.56,25~32,M,166.7651021419969
4,4.04,7.56,4~6,M,168.38402408525246
5,4.2,7.56,25~32,M,167.0717228809968
10,6.0,7.6,25~32,M,167.07042924220968
4,4.04,7.6,4~6,M,168.4594368809463
5,4.2,7.6,25~32,M,167.07837292838542
10,6.0,7.64,25~32,M,167.30885397328342
4,4.04,7.64,4~6,M,168.58681923244563
5,4.2,7.64,25~32,M,167.03763224381342
10,6.0,7.68,25~32,M,167.45423451989902
4,4.04,7.68,4~6,M,168.81825546113689
5,4.2,7.68,25~32,M,166.95771935636824
10,6.0,7.72,25~32,M,167.493336321429
4,4.04,7.72,4~6,M,168.89263288228133
5,4.2,7.72,25~32,M,166.97982045404865
10,6.0,7.76,25~32,M,167.32995427781395
4,4.04,7.76,4~6,M,168.9781704176539
5,4.2,7.76,25~32,M,166.93410695591015
10,6.0,7.8,25~32,M,167.293649628654
4,4.04,7.8,4~6,M,169.19738765091486
5,4.2,7.8,25~32,M,166.87364886450757
10,6.0,7.84,25~32,M,167.25502467900705
4,4.04,7.84,4~6,M,169.409759369297
5,4.2,7.84,25~32,M,166.9301306073503
10,6.0,7.88,25~32,M,167.23874850311793
4,4.04,7.88,4~6,M,169.504611176815
5,4.2,7.88,25~32,M,166.8992979367638
10,6.0,7.92,25~32,M,167.3480997953625
4,4.04,7.92,4~6,M,169.70825859750448
5,4.2,7.92,25~32,M,166.8840623666117
10,6.0,7.96,25~32,M,167.27448978234142
4,4.04,7.96,4~6,M,169.8468184252031
5,4.2,7.96,25~32,M,166.88427811327162
10,6.0,8.0,25~32,M,167.25976472010973
4,4.04,8.0,4~6,M,169.91521553190512
5,4.2,8.0,25~32,M,166.96828041962962
10,6.0,8.04,25~32,M,167.2047265626564
4,4.04,8.04,4~6,M,169.973926393863
5,4.2,8.04,25~32,M,166.94897102414862
10,6.0,8.08,25~32,M,167.3585753780061
4,4.04,8.08,4~6,M,170.02898640600438
5,4.2,8.08,25~32,M,166.98039574802064
10,6.0,8.12,25~32,M,167.5555278200714
4,4.04,8.12,4~6,M,170.09613004022916
5,4.2,8.12,25~32,M,167.06090679305888
10,6.0,8.16,25~32,M,167.72840033008688
4,4.04,8.16,4~6,M,170.16798021139556
5,4.2,8.16,25~32,M,167.1408786470891
10,6.0,8.2,25~32,M,167.86718022300192
4,4.04,8.2,4~6,M,170.21118361629934
5,4.2,8.2,25~32,M,167.21593587833289
10,6.0,8.24,25~32,M,167.97674779809302
4,4.04,8.24,4~6,M,170.23672545756503
5,4.2,8.24,25~32,M,167.25101044281706
10,6.0,8.28,25~32,M,167.9811995638181
4,4.04,8.28,4~6,M,170.24346450796125
5,4.2,8.28,25~32,M,167.21871827221952
10,6.0,8.32,25~32,M,167.99293124507972
4,4.04,8.32,4~6,M,170.2545150316203
5,4.2,8.32,25~32,M,167.1805021269119
10,6.0,8.36,25~32,M,167.93824704618945
4,4.04,8.36,4~6,M,170.27772010817338
5,4.2,8.36,25~32,M,167.1235748701381
10,6.0,8.4,25~32,M,167.99978606941033
4,4.04,8.4,4~6,M,170.27190255419143
5,4.2,8.4,25~32,M,167.0927619739363
10,6.0,8.44,25~32,M,167.93746153854923
4,4.04,8.44,4~6,M,170.2452245319682
5,4.2,8.44,25~32,M,167.16985368548367
4,4.04,8.48,4~6,M,170.1776580701499
5,4.2,8.48,25~32,M,167.256403644812
4,4.04,8.52,4~6,M,170.22001367859974
5,4.2,8.52,25~32,M,167.36627902914066
4,4.04,8.56,4~6,M,170.13514377823876
5,4.2,8.56,25~32,M,167.4459344889371
4,4.04,8.6,4~6,M,170.05818720601346
5,4.2,8.6,25~32,M,167.52372847948524
4,4.04,8.64,4~6,M,170.0240874141937
5,4.2,8.64,25~32,M,167.52372847948524
4,4.04,8.68,4~6,M,170.01391749758372
5,4.2,8.68,25~32,M,167.54862689792466
4,4.04,8.72,4~6,M,170.0132134731175
5,4.2,8.72,25~32,M,167.54328325892843
4,4.04,8.76,4~6,M,169.99150513788848
5,4.2,8.76,25~32,M,167.5873531196875
4,4.04,8.8,4~6,M,169.93873813328167
5,4.2,8.8,25~32,M,167.6737139352915
4,4.04,8.84,4~6,M,169.88279102198163
5,4.2,8.84,25~32,M,167.7172824608147
5,4.2,8.88,25~32,M,167.70867237522813
